"","city","id","type","squareMeters","rooms","floorCount","buildYear","centreDistance","poiCount","schoolDistance","clinicDistance","postOfficeDistance","kindergartenDistance","restaurantDistance","collegeDistance","pharmacyDistance","hasParkingSpace","hasBalcony","hasElevator","hasSecurity","hasStorageRoom","price","population"
"135","Białystok","fe214d0e1e10037503f2051a48a2defb","Blok mieszkalny",64.8,3,3,2010,2.88,10,0.347,0.218,0.145,0.447,0.128,1.339,0.231,"yes","yes","no","yes","yes",619000,292600
"136","Białystok","24a46e3df2741b0a7c8ecd472c072cc9","Blok mieszkalny",32.8,1,4,1955,0.89,57,0.239,0.092,0.052,0.2,0.223,0.865,0.167,"no","no","no","no","yes",320000,292600
"137","Białystok","c787410d9764c9ec385c3df2c9a0409e","Kamienica",59,3,2,1954,1.1,59,0.354,0.301,0.199,0.089,0.022,0.496,0.289,"no","no","no","no","yes",490000,292600
"138","Białystok","d45d3b99442537c15af73183a62f0802","Blok mieszkalny",48.1,2,3,2001,4.26,12,0.256,1.92,0.335,0.322,0.209,3.875,0.25,"no","yes","no","no","yes",339000,292600
"139","Białystok","8ddd783c77d4638a0730b10068e481d5","Blok mieszkalny",64.8,3,3,2010,2.88,10,0.347,0.218,0.145,0.447,0.128,1.339,0.231,"yes","yes","no","yes","yes",619000,292600
"140","Białystok","7346f003344440bd86a5853425d0f2f8","Blok mieszkalny",58.45,4,11,1976,1.82,7,0.075,0.894,0.514,0.151,0.238,1.047,0.49,"no","yes","yes","no","yes",420000,292600
"141","Białystok","5ec328ddfa05465275850e4c831e6e46","Apartamentowiec",80,3,3,2015,0.91,12,0.178,0.243,0.395,0.417,0.161,0.865,0.319,"no","yes","yes","no","no",720000,292600
"142","Białystok","9e4edcf347f90d97e9892053c1229fc7","Blok mieszkalny",46.2,2,10,1973,1.5,9,0.236,0.579,0.771,0.249,0.277,1.197,0.15,"no","yes","yes","no","yes",389000,292600
"143","Białystok","e6a5c909a583b5c85a91dff7de1b72d2","Blok mieszkalny",64.7,3,10,1988,0.62,29,0.201,0.305,0.328,0.179,0.314,0.573,0.043,"no","yes","yes","no","yes",420000,292600
"144","Białystok","1333a526ea2923ec8eea053874c0aa13","Blok mieszkalny",75,4,4,1997,2.58,32,0.321,0.336,0.261,0.263,0.248,1.164,0.254,"no","yes","no","no","yes",524000,292600
"145","Białystok","88d309f64628134d746d1d51214ac633","Blok mieszkalny",72.3,5,4,1989,2.01,9,0.199,0.343,0.462,0.21,0.411,1.729,0.758,"no","yes","no","no","yes",460000,292600
"146","Białystok","17f58e55b95d87e795170e49e1cc405a","Blok mieszkalny",54,3,4,1977,1.52,31,0.084,0.602,0.043,0.147,0.27,0.222,0.263,"no","yes","no","no","yes",349000,292600
"147","Białystok","8402c4abd7cd1b969f23706c862bafad","Blok mieszkalny",54.5,3,4,1977,1.52,31,0.084,0.602,0.043,0.147,0.27,0.222,0.263,"no","yes","no","no","yes",355000,292600
"148","Białystok","7481ab17e1ad0132e712eeb8afe74169","Blok mieszkalny",54.5,3,4,1977,1.48,30,0.123,0.562,0.085,0.187,0.309,0.261,0.231,"yes","yes","no","no","yes",355000,292600
"149","Białystok","7617139b9a946de107956451f567baa3","Blok mieszkalny",32.1,2,4,1977,2.02,28,0.245,0.446,0.44,0.288,0.091,0.172,0.112,"no","no","no","no","yes",310000,292600
"150","Białystok","a6ed287d0ba6ce2691dd43fb5cdda221","Blok mieszkalny",53,3,4,1964,0.1,25,0.077,0.09,0.31,0.442,0.095,0.137,0.106,"no","no","no","no","yes",440000,292600
"151","Białystok","d7912397e5d46cb993a47e099f346ac5","Blok mieszkalny",72.5,3,4,1990,3.47,6,0.249,0.731,0.544,0.299,0.137,2.192,0.218,"yes","yes","no","no","yes",429000,292600
"152","Białystok","a8bdfed86089c1291462bb6a439db808","Blok mieszkalny",50.4,2,4,1998,4.08,8,0.509,0.256,0.092,0.453,0.484,2.813,0.107,"no","yes","no","no","yes",349000,292600
"153","Białystok","d4a57f83ceb6312f7277ad18e4f19673","Blok mieszkalny",57.9,4,4,1978,0.6,9,0.15,0.466,0.316,0.231,0.484,0.604,0.511,"no","yes","no","no","yes",420000,292600
"154","Białystok","ca33a9e8c2363e0a49c7c41e8007c1d5","Blok mieszkalny",46,3,4,1970,1.42,8,0.267,0.534,0.678,0.365,0.4,1.124,0.118,"no","yes","no","no","yes",357000,292600
"155","Białystok","18e152d84b3a9b96d3fcf5445f1b420a","Blok mieszkalny",42.9,2,3,2000,2.45,11,0.1,0.313,0.244,0.089,0.391,1.414,0.576,"no","yes","no","no","no",429000,292600
"156","Białystok","8f90e1c8acfab81972fa97b26eabcfb4","Blok mieszkalny",52,2,3,1957,0.86,62,0.382,0.009,0.142,0.199,0.04,0.75,0.175,"no","yes","no","no","yes",430000,292600
"157","Białystok","5113be57033d4b5adf0222b6686a1d71","Blok mieszkalny",51,2,4,1957,0.62,69,0.283,0.178,0.282,0.136,0.099,0.624,0.173,"no","yes","no","no","yes",549000,292600
"158","Białystok","142e7b4dd03ac9fccaa67d0e9ef1fac8","Blok mieszkalny",36,2,3,1960,1.18,64,0.125,0.215,0.34,0.173,0.048,0.815,0.227,"no","no","no","no","yes",377000,292600
"159","Białystok","910a05a27e76db8ad123feb165554e29","Blok mieszkalny",46,2,3,2004,2.45,11,0.1,0.313,0.244,0.089,0.391,1.414,0.576,"no","yes","no","no","yes",445000,292600
"160","Białystok","c1aa1e9e21e53ff6e3f349b4fd7516bc","Blok mieszkalny",72,4,4,1990,3.26,9,0.412,0.943,0.431,0.489,0.317,1.975,0.279,"no","yes","no","no","yes",429000,292600
"161","Białystok","5e16381f4479758322a2c0911331e503","Blok mieszkalny",84.71,4,4,1985,2.83,15,0.333,0.647,0.191,0.325,0.214,2.555,0.234,"no","yes","no","no","yes",489000,292600
"162","Białystok","a51ed4b911a5cb5a0c09070b721d0599","Blok mieszkalny",69.3,3,4,1986,3.22,11,0.236,1.616,0.198,0.188,0.145,1.497,0.196,"no","yes","no","no","yes",370000,292600
"163","Białystok","7650579dbbc33570c0c740b9050eb95d","Blok mieszkalny",63.8,3,4,1989,3.94,4,0.388,2.031,0.631,0.498,0.329,2.197,0.557,"no","yes","no","no","yes",409000,292600
"164","Białystok","f7939524b2ead55d825434a99390b135","Blok mieszkalny",52.2,2,6,1960,0.53,33,0.177,0.33,0.317,0.162,0.264,0.488,0.094,"no","no","yes","no","yes",385000,292600
"165","Bydgoszcz","c07d2f8b78330b0fb17d8d028e83fa1b","Apartamentowiec",51,3,5,2023,0.87,14,0.376,1.21,0.509,0.198,0.331,0.103,0.467,"yes","yes","yes","yes","no",519000,330038
"166","Bydgoszcz","b080d0f44f686c38cba0d9718523519a","Blok mieszkalny",50.15,2,2,2010,3.77,3,0.346,1.001,0.421,0.594,1.485,1.175,0.389,"no","yes","no","yes","yes",415000,330038
"167","Bydgoszcz","886bfd489140bc6ff20757585ce8a476","Apartamentowiec",60.41,3,5,2021,2.76,2,0.381,0.837,1.157,1,0.668,0.412,0.855,"yes","yes","yes","yes","yes",682600,330038
"168","Bydgoszcz","a23b9083e13ccdf8720697d5f23a95ba","Blok mieszkalny",76.39,4,7,2023,2.69,5,0.226,0.676,1.015,0.597,0.758,0.35,0.309,"yes","yes","yes","yes","yes",504174,330038
"169","Bydgoszcz","94d2990106a95158561ad4d1687e5a7e","Blok mieszkalny",87,3,4,1970,2.09,13,0.545,0.985,0.241,0.143,0.009,1.033,0.024,"no","yes","no","no","no",650000,330038
"170","Bydgoszcz","5d1616643d2b519831f92334a1135c71","Apartamentowiec",30,1,3,2006,1.96,7,0.056,1.098,0.448,0.298,0.665,0.985,0.164,"no","yes","no","no","yes",275000,330038
"171","Bydgoszcz","c1aa3cad08f9959e54ae0dd729dc0a37","Blok mieszkalny",65.89,3,4,1961,2.59,17,0.143,0.326,0.182,0.333,0.168,1.516,0.166,"yes","no","no","no","yes",399500,330038
"172","Bydgoszcz","67d8ccc6f7a563a73ce139f079c9dae3","Blok mieszkalny",55.4,3,11,1970,1.44,7,0.529,0.522,0.371,0.308,0.448,0.563,0.224,"no","no","yes","no","yes",370000,330038
"173","Bydgoszcz","43546c223d7a4e510e492f2883bfffd9","Blok mieszkalny",86.3,4,4,1977,1.79,11,0.115,0.688,0.285,0.211,0.24,0.952,0.294,"no","no","no","no","yes",550000,330038
"174","Bydgoszcz","3f63224c37a0340f3689d8b9a7d86f1e","Kamienica",94.27,3,3,1900,1.28,15,0.226,1.486,0.416,0.327,0.456,0.508,0.38,"no","yes","no","no","yes",399000,330038
"175","Bydgoszcz","cd39c89ea9a4f772f65c0f27c38f1c32","Blok mieszkalny",47,3,4,1975,4.04,14,0.214,0.313,0.449,0.157,0.406,1.66,0.277,"no","yes","no","no","yes",329000,330038
"176","Bydgoszcz","f5f7b925946ef40d208bf5aec0d7c2c5","Blok mieszkalny",49.1,2,11,1980,3.29,21,0.4,0.417,0.299,0.172,0.08,0.861,0.155,"no","yes","yes","no","yes",339000,330038
"177","Bydgoszcz","cf041477772d4039fd1e5866cdaede67","Blok mieszkalny",87,4,2,1900,0.99,31,0.273,0.898,0.146,0.337,0.096,0.328,0.048,"no","no","no","no","yes",499000,330038
"178","Bydgoszcz","56bf9ee4ee6be3b6a130e9c87922e2bd","Kamienica",25.54,1,2,1900,0.65,54,0.111,0.205,0.351,0.405,0.058,0.622,0.205,"no","no","no","no","yes",220000,330038
"179","Bydgoszcz","d736e5b5313d697284daa151edd5bb35","Blok mieszkalny",38,2,4,1975,2.7,17,0.318,0.902,0.991,0.216,0.064,0.904,0.146,"no","yes","no","no","yes",269000,330038
"180","Bydgoszcz","4aa6665bb19d07753dd6e4bfc6036963","Apartamentowiec",49,2,5,2021,1.38,6,0.301,0.521,0.698,0.311,0.356,0.902,0.268,"yes","no","yes","no","no",625000,330038
"181","Bydgoszcz","97f49887fc09a0baf2aa52b8a9eda6b8","Apartamentowiec",70.72,3,3,2009,1.72,14,0.129,0.17,0.192,0.42,0.161,0.574,0.217,"no","yes","no","no","no",580000,330038
"182","Bydgoszcz","1be909074d0c364d8a4441cd4bd291ac","Kamienica",52,2,3,1910,0.39,76,0.127,0.433,0.067,0.246,0.091,0.355,0.257,"no","no","no","no","no",429000,330038
"183","Bydgoszcz","802d21b27f8cb043ddec777fd4b3cf76","Blok mieszkalny",62.2,4,4,1993,0.54,25,0.101,0.584,0.643,0.235,0.371,0.516,0.113,"no","yes","no","yes","yes",439000,330038
"184","Bydgoszcz","c6a1de5de46a86c3236b7b3f0828b3cc","Kamienica",58.42,2,3,1904,0.65,54,0.111,0.205,0.351,0.405,0.058,0.622,0.205,"no","no","no","no","yes",360000,330038
"185","Bydgoszcz","ffb15e737ad6f5084db206b164fa78a2","Apartamentowiec",81.07,5,4,2019,1.62,7,0.166,1.155,0.178,0.258,0.566,0.553,0.196,"no","yes","yes","no","no",669000,330038
"186","Bydgoszcz","1660efed976b79f840ea7c81f76f9ad5","Kamienica",93,4,4,1910,1.29,21,0.333,0.346,0.262,0.147,0.326,0.387,0.284,"no","yes","no","no","no",469000,330038
"187","Bydgoszcz","e8ab3325e52904d3dfa03f9a67a4f65b","Kamienica",124,4,3,1920,0.65,54,0.111,0.205,0.351,0.405,0.058,0.622,0.205,"yes","yes","no","no","yes",949000,330038
"188","Bydgoszcz","3ccec563032c7af68ffb13efd000b38f","Kamienica",135,5,3,1900,0.94,45,0.093,0.093,0.283,0.275,0.119,0.382,0.139,"no","yes","no","no","yes",970000,330038
"189","Bydgoszcz","1ce9ce63bfbf240febeef03e27a9666f","Kamienica",31.32,2,3,1900,2.09,13,0.545,0.985,0.241,0.143,0.009,1.033,0.024,"no","no","no","no","no",239000,330038
"190","Bydgoszcz","f240fb7600f298671d323e573aafe451","Blok mieszkalny",56,3,10,1980,1.44,7,0.529,0.522,0.371,0.308,0.448,0.563,0.224,"no","yes","yes","no","yes",380000,330038
"191","Bydgoszcz","5e7260eff82b2078b80499303c55ba0c","Blok mieszkalny",42.4,2,4,1980,2.82,17,0.266,1.089,0.969,0.23,0.203,0.749,0.32,"yes","yes","no","no","yes",269000,330038
"192","Bydgoszcz","0f40d0be264f6f8d51fda86cd5488d56","Blok mieszkalny",47,3,4,1980,0.72,10,0.318,0.552,0.409,0.136,0.559,0.795,0.178,"no","no","no","no","yes",336000,330038
"193","Bydgoszcz","e24f47f64c4dc86bc15d7169ed94bba6","Blok mieszkalny",35,2,4,1967,2.86,13,0.157,2.108,0.411,0.121,0.158,0.543,0.242,"no","yes","no","yes","yes",260000,330038
"194","Bydgoszcz","98ea5ff6d8cb5b567ebdd19583bec1c7","Kamienica",56.4,4,2,1920,1.04,15,0.115,0.944,0.366,0.158,0.179,0.365,0.242,"no","no","no","no","yes",470000,330038
"195","Bydgoszcz","30f25087f8ffc2ecf390d7ac04ba1974","Blok mieszkalny",42.2,2,11,1980,3.23,9,0.167,1.198,0.476,0.486,0.286,0.122,0.48,"no","no","yes","no","yes",316900,330038
"196","Bydgoszcz","6094a94a24e49defd93e8cf448ea4b41","Kamienica",57,2,3,1898,0.65,54,0.111,0.205,0.351,0.405,0.058,0.622,0.205,"no","no","yes","no","no",480000,330038
"197","Bydgoszcz","988a09e9d2296d23ccca1717b44168c4","Kamienica",137.66,4,3,1937,0.54,30,0.227,0.561,0.761,0.342,0.134,0.228,0.287,"no","yes","no","no","yes",799000,330038
"198","Bydgoszcz","74cb4bda201b803c2fd336403ac135bf","Blok mieszkalny",63.6,3,4,1981,1.32,9,0.18,0.581,0.464,0.177,0.32,1.183,0.319,"no","yes","no","no","yes",379000,330038
"199","Bydgoszcz","266e2aff6b050339566ed5382a632d3c","Kamienica",56.43,3,3,1930,1.86,4,0.554,0.818,0.46,0.494,0.185,0.982,0.222,"no","no","no","no","yes",279000,330038
"200","Bydgoszcz","f047182de4ae80ed67e38efd889189d4","Blok mieszkalny",41.8,2,4,1925,3.11,12,0.369,1.293,0.66,0.16,0.154,0.868,0.102,"no","yes","no","yes","yes",339000,330038
"201","Bydgoszcz","d6d0f8f75137f1b20fb1fd96d2c3afc5","Kamienica",52,2,3,1888,0.39,76,0.127,0.433,0.067,0.246,0.091,0.355,0.257,"no","no","no","no","yes",429000,330038
"202","Bydgoszcz","1a6b414d2d3b6fc4dbbf42c78dc92080","Apartamentowiec",48.21,3,6,2022,2.72,2,1.011,1.092,1.062,1.016,0.274,1.53,0.433,"yes","yes","yes","no","yes",498900,330038
"203","Bydgoszcz","1fa5f4eb0376a23436c9b8e8418b8a73","Kamienica",51.6,2,3,1930,0.94,14,0.364,0.446,0.332,0.244,0.077,0.433,0.11,"no","no","no","no","yes",349000,330038
"204","Bydgoszcz","19f665aac9b23ba4e16d02e4e64c1fa0","Apartamentowiec",59.58,3,2,2022,3.18,1,0.963,0.503,1.413,0.604,0.685,0.598,0.484,"no","yes","yes","no","no",599000,330038
"205","Bydgoszcz","78fad01b625483df84cb7db7c10d025c","Blok mieszkalny",52.96,2,4,1959,2.27,18,0.12,0.564,0.196,0.069,0.073,1.006,0.148,"no","no","no","no","no",325000,330038
"206","Bydgoszcz","1348445a57caceb7264da9922e18d015","Blok mieszkalny",44.71,2,6,2016,2.56,2,0.679,0.869,0.762,0.842,0.352,1.391,0.087,"no","yes","yes","yes","yes",484000,330038
"207","Bydgoszcz","67af2bbe855165672b1e344ff2d49657","Blok mieszkalny",47.4,2,4,1963,2.38,12,0.114,0.293,0.337,0.62,0.368,1.227,0.271,"no","yes","no","no","no",360000,330038
"208","Bydgoszcz","1cb45d905670647db106374bbb380bce","Blok mieszkalny",54.53,3,4,2022,4.4,9,0.184,0.144,0.79,0.313,0.775,1.808,0.112,"no","no","yes","no","no",517000,330038
"209","Bydgoszcz","9f186f8cc38d8cffa102118b2161e0ea","Blok mieszkalny",42.42,2,4,1975,4.04,14,0.213,0.313,0.449,0.157,0.405,1.661,0.278,"no","yes","no","no","yes",284000,330038
"210","Bydgoszcz","2b541bf2a0dc2fb137837ae49e90f80f","Blok mieszkalny",64,4,4,2022,2.76,2,1.006,1.127,1.089,1.058,0.317,1.573,0.447,"no","yes","yes","no","no",569000,330038
"211","Bydgoszcz","c3565978832df973bbd36a72815b15f8","Kamienica",25.36,1,2,1960,1.2,23,0.151,0.831,0.181,0.104,0.171,0.091,0.193,"no","no","no","no","yes",195000,330038
"212","Bydgoszcz","ab1f3aa3c55b47c0cdee3152857d3e85","Kamienica",37.27,2,3,1960,1.2,23,0.151,0.831,0.181,0.104,0.171,0.091,0.193,"no","no","no","no","yes",265000,330038
"213","Bydgoszcz","d1b1650e7766dd4e24fe90ca27815371","Blok mieszkalny",50,2,4,1963,2.86,6,0.12,1.009,0.631,0.477,0.596,0.263,0.618,"no","yes","no","no","yes",379000,330038
"214","Bydgoszcz","63a0451af72e37de1d3c21473d4859d1","Apartamentowiec",69.46,3,6,2021,1.36,8,0.376,0.499,0.794,0.364,0.581,1.009,0.104,"no","yes","yes","yes","no",759000,330038
"215","Bydgoszcz","96aaa0b58c520c9063f25dc0ba2e38d5","Blok mieszkalny",53.01,3,4,1975,3.13,12,0.459,1.272,0.538,0.122,0.017,1.027,0.043,"no","no","no","no","yes",349900,330038
"216","Bydgoszcz","9fcd783ff4c51a6eec670712c2b5c73c","Blok mieszkalny",57,2,2,2001,2.04,0,0.571,1.212,0.874,0.626,0.694,1.66,0.631,"no","no","no","yes","yes",463900,330038
"217","Bydgoszcz","464adff55d93123bcf5ba6a135b4f3ac","Blok mieszkalny",47.23,2,5,2022,0.65,54,0.111,0.205,0.351,0.405,0.058,0.622,0.205,"no","yes","yes","no","no",467577,330038
"218","Bydgoszcz","f77f002a9a696dab1b7f2870cdcac5a0","Blok mieszkalny",55.7,3,5,2022,0.65,54,0.111,0.205,0.351,0.405,0.058,0.622,0.205,"no","yes","yes","no","no",551430,330038
"219","Bydgoszcz","8745277017980b4c1efa796e4874aa09","Kamienica",25.36,1,2,1960,0.65,54,0.111,0.205,0.351,0.405,0.058,0.622,0.205,"no","no","no","no","yes",195000,330038
"220","Bydgoszcz","4a03281637924ca3673780b651279bdc","Kamienica",37.27,2,2,1960,0.65,54,0.111,0.205,0.351,0.405,0.058,0.622,0.205,"no","no","no","no","yes",269000,330038
"221","Bydgoszcz","e2dc3b3752eb91a6cbc360e4daf028e0","Kamienica",72,4,2,1915,0.56,29,0.301,0.455,0.801,0.313,0.123,0.268,0.3,"no","no","no","no","no",399000,330038
"222","Bydgoszcz","2a1c90fdd5f14e79b911ce100c9aef27","Kamienica",109.58,5,3,1905,1.39,21,0.358,0.305,0.089,0.119,0.209,0.224,0.149,"no","no","no","no","no",690000,330038
"223","Bydgoszcz","5d8411d00d5d748c7d0e7b9159101238","Blok mieszkalny",54.88,4,11,1985,3.03,19,0.314,0.721,0.138,0.163,0.14,0.488,0.106,"no","no","yes","no","yes",420000,330038
"224","Bydgoszcz","19cdc16b9a04d8997cb9f291409311c6","Kamienica",34.8,2,3,1910,1.06,26,0.235,0.867,0.14,0.227,0.03,0.232,0.064,"no","no","no","no","no",298000,330038
"225","Bydgoszcz","d0ee9738c0d7bb24f2ae171c5e36a44c","Apartamentowiec",64,3,6,2021,2.59,17,0.143,0.326,0.182,0.333,0.168,1.516,0.166,"no","yes","yes","no","no",650000,330038
"226","Bydgoszcz","43ba1ff7e0804730281149d62fc9a48b","Kamienica",95,4,3,1893,0.65,54,0.111,0.205,0.351,0.405,0.058,0.622,0.205,"no","no","no","no","yes",599000,330038
"227","Bydgoszcz","17ede87250db7f7dae61d50cb42a4747","Apartamentowiec",57,3,6,2021,2.59,17,0.143,0.326,0.182,0.333,0.168,1.516,0.166,"no","yes","yes","no","no",599000,330038
"228","Bydgoszcz","aeff7e674dc269b8e643c0282093a0c3","Apartamentowiec",145,5,4,1998,2.16,6,0.193,1.302,0.504,0.496,0.816,1.003,0.314,"no","yes","no","no","yes",820000,330038
"229","Bydgoszcz","60fcbfa2a2a48ebcc2e554efba7f2729","Kamienica",59.1,2,1,1910,0.65,54,0.111,0.205,0.351,0.405,0.058,0.622,0.205,"yes","no","no","no","yes",320000,330038
"230","Bydgoszcz","a56788307b3033e17d87c74fd3ca7c0c","Blok mieszkalny",53,3,4,1980,3.29,21,0.4,0.417,0.299,0.172,0.08,0.861,0.155,"no","yes","no","no","yes",420000,330038
"231","Bydgoszcz","be3a9c771b5f96621de5c09f5fa0b7f0","Apartamentowiec",67,3,6,2021,1.96,7,0.056,1.098,0.448,0.298,0.665,0.985,0.164,"no","yes","yes","no","no",679000,330038
"232","Bydgoszcz","f9c32c06b217a6c37418a5cd55e15d35","Blok mieszkalny",64.91,3,7,1984,1.32,9,0.18,0.581,0.464,0.177,0.32,1.183,0.319,"no","yes","yes","no","yes",390000,330038
"233","Bydgoszcz","97d72293ee9537a0f13a824efea256b1","Kamienica",96,3,4,1905,0.62,24,0.434,0.895,0.521,0.172,0.015,0.235,0.148,"no","no","no","no","no",649000,330038
"234","Bydgoszcz","f8fbe3b949eada5170b40a8ba3009312","Blok mieszkalny",48.6,3,11,1985,3.05,8,0.051,1.172,0.489,0.508,0.407,0.065,0.499,"no","no","yes","no","no",365000,330038
"235","Bydgoszcz","9e0bb0593dfdc01a1938fcf73eb107a0","Blok mieszkalny",53,3,4,1980,2.7,17,0.318,0.902,0.991,0.216,0.064,0.904,0.146,"no","yes","no","no","yes",405000,330038
"236","Bydgoszcz","c00dd751d8f64b4a8943b65a54a1a7ea","Kamienica",118.4,4,3,1905,1.29,24,0.128,0.687,0.328,0.044,0.238,0.129,0.332,"yes","no","no","no","no",414900,330038
"237","Bydgoszcz","de39c5fc42c8ef9c6bcdb20a81365912","Apartamentowiec",55.4,3,11,1980,1.44,7,0.527,0.522,0.37,0.306,0.451,0.565,0.225,"yes","yes","yes","no","yes",375000,330038
"238","Bydgoszcz","7956c6d609c2fe6f8487a472a5046fcd","Blok mieszkalny",81.9,4,4,1980,4.04,14,0.213,0.313,0.449,0.157,0.405,1.661,0.278,"no","no","no","no","yes",429000,330038
"239","Bydgoszcz","8dc3a1dbc723288516f2cffd37f54892","Blok mieszkalny",52.76,2,2,2014,2.3,9,0.329,0.529,0.224,0.326,0.456,1.032,0.436,"no","no","yes","no","no",469000,330038
"240","Bydgoszcz","f08436c27b1cd5571cc7176fcdbf0ae5","Kamienica",27.5,1,2,1896,0.57,53,0.249,0.525,0.367,0.552,0.071,0.603,0.125,"no","no","no","no","no",265000,330038
"241","Bydgoszcz","019e6f8fea10a7846dbcddd93aecd229","Kamienica",39.86,2,2,1930,1.88,7,0.147,1.041,0.532,0.463,0.514,0.325,0.085,"no","no","no","no","no",223000,330038
"242","Bydgoszcz","adf12c31335e05dd3410e79a1fff1cb0","Blok mieszkalny",47,3,3,2018,4.14,0,0.929,1.24,1.06,0.829,1.129,0.803,1.024,"no","yes","yes","no","yes",415000,330038
"243","Bydgoszcz","0aa5c439a8788753e6a654740e26acf9","Blok mieszkalny",50.5,3,2,1948,2.32,14,0.37,1.533,0.3,0.146,0.31,0.451,0.29,"no","no","no","no","yes",369000,330038
"244","Bydgoszcz","406a2f02e4be5b2029e1ad41f317aa25","Blok mieszkalny",46.8,3,4,1980,2.96,4,0.154,1.005,0.644,0.562,0.573,0.203,0.656,"yes","yes","no","no","yes",344999,330038
"245","Bydgoszcz","6e22189a78c69c12753bce5886d18866","Blok mieszkalny",43,2,10,1985,3.29,21,0.4,0.417,0.299,0.172,0.08,0.861,0.155,"no","yes","yes","no","yes",290000,330038
"246","Bydgoszcz","a0e72cd3b50c0d885a4f50d09bcb5379","Blok mieszkalny",63,3,4,1985,3.4,12,0.146,0.273,0.384,0.291,0.368,1.171,0.445,"no","yes","no","no","yes",445000,330038
"247","Bydgoszcz","37db61befc0bde6ee233c2fab7e5c955","Blok mieszkalny",55,3,3,2010,3.71,3,0.322,0.968,0.361,0.577,1.445,1.21,0.334,"yes","no","no","no","no",520000,330038
"248","Bydgoszcz","ca622c8dceba1b2403bc291f194fa8de","Blok mieszkalny",46.5,3,10,1975,3.04,9,0.378,2.273,0.605,0.117,0.088,0.759,0.428,"no","yes","yes","no","yes",369000,330038
"249","Bydgoszcz","5bcb994d9f398aeba3a47d080ac9dbd1","Blok mieszkalny",55,2,5,2009,2.8,4,0.108,0.697,0.964,0.694,0.725,0.449,0.332,"yes","no","yes","no","no",425000,330038
"250","Bydgoszcz","6ca6fcc7667d00f4e6d2becff504aef5","Blok mieszkalny",69.08,3,4,1960,0.65,54,0.111,0.205,0.351,0.405,0.058,0.622,0.205,"no","yes","no","no","yes",480000,330038
"251","Bydgoszcz","fed9b8ea1e42a881f55de6d9fffd052b","Blok mieszkalny",47.77,3,11,1983,2.44,15,0.12,0.284,0.433,0.351,0.205,0.754,0.466,"no","yes","yes","no","yes",379000,330038
"252","Bydgoszcz","ebd2138ba6c6ee451f913c685b488caa","Kamienica",47.13,2,2,1867,0.57,24,0.132,0.668,0.764,0.378,0.231,0.208,0.287,"no","no","no","no","no",299000,330038
"253","Bydgoszcz","85f91ac7ea0ad697c1091b31ecb4c6ef","Blok mieszkalny",43,2,4,1978,2.7,17,0.318,0.902,0.991,0.216,0.064,0.904,0.146,"yes","yes","no","no","yes",269500,330038
"254","Bydgoszcz","db36cebba7ead676bba75d3e68ecfaf3","Kamienica",38,2,2,1930,0.5,58,0.171,0.358,0.097,0.32,0.172,0.329,0.389,"yes","no","no","no","no",265000,330038
"255","Bydgoszcz","b3e876dd63de7f0f1161a0dcf3c38f15","Blok mieszkalny",67.42,3,3,2000,2.08,5,0.28,1.21,0.781,0.435,0.939,1.314,0.497,"yes","no","no","yes","yes",550000,330038
"256","Bydgoszcz","696a6c0a0411315eefac8d64aa20759c","Blok mieszkalny",53,3,4,1975,3.58,11,0.132,0.886,0.313,0.331,0.466,1.12,0.272,"no","yes","no","no","yes",417000,330038
"257","Bydgoszcz","c4aca0ea50dc16a50984747300aeb182","Blok mieszkalny",48,3,10,1973,3.29,21,0.4,0.417,0.299,0.172,0.08,0.861,0.155,"no","yes","yes","no","yes",370000,330038
